date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-10-05,22,27.0,23.0,79.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-05,23,25.0,23.1,89.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-06,0,26.6,24.3,87.0,0.0,,0.0,0.0,,1009.5,,5.0
2024-10-06,1,25.0,24.0,94.0,0.0,,250.0,5.4,,1010.0,,5.0
2024-10-06,2,25.0,23.1,89.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-06,3,28.8,24.8,79.0,0.0,,360.0,3.6,,1012.0,,5.0
2024-10-06,4,28.0,22.9,74.0,0.0,,10.0,11.2,,1012.0,,5.0
2024-10-06,5,29.0,23.0,70.0,0.0,,30.0,7.6,,1012.0,,5.0
2024-10-06,6,31.4,24.5,67.0,0.0,,20.0,7.6,,1011.9,,5.0
2024-10-06,7,31.0,20.9,55.0,0.0,,30.0,11.2,,1010.0,,5.0
2024-10-06,8,31.0,22.1,59.0,0.0,,340.0,11.2,,1010.0,,2.0
2024-10-06,9,33.8,22.6,52.0,0.0,,20.0,9.4,,1009.7,,2.0
2024-10-06,10,32.0,20.9,52.0,0.0,,350.0,13.0,,1009.0,,3.0
2024-10-06,11,32.0,20.0,49.0,0.0,,20.0,9.4,,1009.0,,2.0
2024-10-06,12,33.6,22.1,51.0,0.0,,20.0,5.4,,1009.6,,2.0
2024-10-06,13,30.0,21.1,59.0,0.0,,10.0,3.6,,1009.0,,2.0
2024-10-06,14,30.0,21.1,59.0,0.0,,350.0,3.6,,1010.0,,2.0
2024-10-06,15,29.8,24.4,73.0,0.0,,360.0,5.4,,1010.2,,2.0
2024-10-06,16,27.0,22.0,74.0,0.0,,360.0,5.4,,1011.0,,5.0
2024-10-06,17,28.0,22.0,70.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-06,18,28.0,23.8,78.0,0.0,,0.0,0.0,,1011.3,,5.0
2024-10-06,19,28.0,21.1,66.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-06,20,25.0,22.1,84.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-06,21,27.6,23.8,80.0,0.0,,0.0,0.0,,1010.9,,5.0
2024-10-06,22,25.0,21.1,79.0,0.0,,0.0,0.0,,1010.0,,5.0
2024-10-06,23,25.0,21.1,79.0,0.0,,360.0,5.4,,1011.0,,5.0
2024-10-07,0,27.2,24.1,83.0,0.0,,360.0,5.4,,1011.1,,5.0
2024-10-07,1,25.0,22.1,84.0,0.0,,360.0,7.6,,1012.0,,5.0
2024-10-07,2,26.0,22.1,79.0,0.0,,360.0,9.4,,1012.0,,5.0
2024-10-07,3,29.0,23.2,71.0,0.0,,20.0,11.2,,1012.8,,5.0
2024-10-07,4,29.0,21.0,62.0,0.0,,30.0,11.2,,1013.0,,2.0
2024-10-07,5,31.0,20.9,55.0,0.0,,50.0,14.8,,1013.0,,2.0
2024-10-07,6,33.8,22.6,52.0,0.0,,360.0,5.4,,1012.7,,2.0
2024-10-07,7,34.0,20.0,44.0,0.0,,40.0,11.2,,1011.0,,2.0
2024-10-07,8,35.0,16.8,34.0,0.0,,40.0,13.0,,1011.0,,2.0
2024-10-07,9,37.4,18.9,34.0,0.0,,90.0,7.6,,1010.2,,2.0
2024-10-07,10,35.0,19.0,39.0,0.0,,80.0,7.6,,1009.0,,1.0
2024-10-07,11,35.0,19.0,39.0,0.0,,60.0,14.8,,1009.0,,1.0
2024-10-07,12,35.4,18.5,37.0,0.0,,90.0,7.6,,1009.4,,1.0
2024-10-07,13,32.0,20.0,49.0,0.0,,40.0,3.6,,1010.0,,1.0
2024-10-07,14,31.0,20.0,52.0,0.0,,0.0,0.0,,1010.0,,5.0
2024-10-07,15,31.0,23.1,63.0,0.0,,20.0,3.6,,1010.6,,5.0
2024-10-07,16,29.0,22.0,66.0,0.0,,30.0,7.6,,1011.0,,5.0
2024-10-07,17,29.0,23.0,70.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-07,18,29.0,23.9,74.0,0.0,,0.0,0.0,,1011.6,,5.0
2024-10-07,19,28.0,22.0,70.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-07,20,27.0,22.0,74.0,0.0,,0.0,0.0,,1011.0,,5.0
2024-10-07,21,27.4,23.0,77.0,0.0,,20.0,5.4,,1011.0,,5.0
2024-10-07,22,26.0,22.1,79.0,0.0,,10.0,5.4,,1010.0,,5.0
2024-10-07,23,26.0,22.1,79.0,0.0,,10.0,3.6,,1011.0,,5.0
2024-10-08,0,27.0,22.6,77.0,0.0,,20.0,3.6,,1011.0,,5.0
2024-10-08,1,26.0,21.0,74.0,0.0,,360.0,9.4,,1012.0,,5.0
2024-10-08,2,27.0,21.1,70.0,0.0,,30.0,3.6,,1013.0,,5.0
2024-10-08,3,29.6,21.8,63.0,0.0,,90.0,5.4,,1012.9,,5.0
2024-10-08,4,30.0,20.0,55.0,0.0,,50.0,14.8,,1013.0,,1.0
2024-10-08,5,32.0,20.0,49.0,0.0,,60.0,9.4,,1013.0,,1.0
2024-10-08,6,35.2,21.8,46.0,0.0,,50.0,5.4,,1012.6,,1.0
2024-10-08,7,35.0,19.0,39.0,0.0,,90.0,11.2,,1011.0,,1.0
2024-10-08,8,35.0,19.0,39.0,0.0,,50.0,13.0,,1010.0,,1.0
2024-10-08,9,37.0,20.3,38.0,0.0,,90.0,5.4,,1009.7,,1.0
2024-10-08,10,35.0,16.8,34.0,0.0,,20.0,9.4,,1009.0,,1.0
2024-10-08,11,35.0,16.8,34.0,0.0,,20.0,11.2,,1009.0,,1.0
2024-10-08,12,35.4,18.9,38.0,0.0,,360.0,5.4,,1009.2,,1.0
2024-10-08,13,33.0,18.0,41.0,0.0,,30.0,3.6,,1010.0,,1.0
2024-10-08,14,32.0,17.9,43.0,0.0,,40.0,3.6,,1010.0,,1.0
2024-10-08,15,30.4,21.5,59.0,0.0,,10.0,3.6,,1010.4,,1.0
2024-10-08,16,29.0,21.0,62.0,0.0,,350.0,5.4,,1010.0,,2.0
2024-10-08,17,28.0,22.9,74.0,0.0,,0.0,0.0,,1010.0,,2.0
2024-10-08,18,28.2,22.7,72.0,0.0,,0.0,0.0,,1010.4,,1.0
2024-10-08,19,27.0,22.0,74.0,0.0,,0.0,0.0,,1010.0,,5.0
2024-10-08,20,27.0,22.0,74.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-08,21,28.0,22.0,70.0,0.0,,0.0,0.0,,1009.7,,5.0
2024-10-08,22,26.0,21.0,74.0,0.0,,360.0,5.4,,1009.0,,5.0
2024-10-08,23,25.0,21.1,79.0,0.0,,10.0,3.6,,1009.0,,5.0
2024-10-09,0,26.8,21.8,74.0,0.0,,0.0,0.0,,1009.6,,1.0
2024-10-09,1,24.0,20.9,83.0,0.0,,340.0,3.6,,1010.0,,5.0
2024-10-09,2,26.0,20.1,70.0,0.0,,10.0,5.4,,1011.0,,5.0
2024-10-09,3,29.0,22.5,68.0,0.0,,30.0,9.4,,1011.0,,5.0
2024-10-09,4,29.0,19.9,58.0,0.0,,360.0,9.4,,1011.0,,5.0
2024-10-09,5,30.0,20.0,55.0,0.0,,10.0,9.4,,1011.0,,5.0
2024-10-09,6,33.4,22.8,54.0,0.0,,360.0,5.4,,1011.1,,2.0
2024-10-09,7,34.0,16.8,36.0,0.0,,30.0,7.6,,1009.0,,2.0
2024-10-09,8,35.0,15.9,32.0,0.0,,120.0,3.6,,1008.0,,1.0
2024-10-09,9,36.8,18.8,35.0,0.0,,20.0,3.6,,1007.8,,1.0
2024-10-09,10,35.0,18.1,37.0,0.0,,350.0,7.6,,1007.0,,2.0
2024-10-09,11,34.0,15.9,34.0,0.0,,10.0,9.4,,1006.0,,2.0
2024-10-09,12,35.0,20.2,42.0,0.0,,20.0,11.2,,1006.7,,2.0
2024-10-09,13,32.0,18.9,46.0,0.0,,20.0,5.4,,1007.0,,2.0
2024-10-09,14,33.0,19.1,44.0,0.0,,60.0,3.6,,1008.0,,2.0
2024-10-09,15,32.6,21.5,52.0,0.0,,70.0,5.4,,1008.9,,2.0
2024-10-09,16,32.0,20.0,49.0,0.0,,0.0,0.0,,1009.0,,2.0
2024-10-09,17,31.0,20.9,55.0,0.0,,0.0,0.0,,1009.0,,2.0
2024-10-09,18,31.0,24.2,67.0,0.0,,0.0,0.0,,1009.0,,2.0
2024-10-09,19,30.0,21.1,59.0,0.0,,150.0,14.8,,1009.0,,2.0
2024-10-09,20,29.0,21.0,62.0,0.0,,90.0,7.6,,1009.0,,2.0
2024-10-09,21,29.2,23.2,70.0,0.0,,0.0,0.0,,1008.1,,2.0
2024-10-09,22,28.0,20.0,62.0,0.0,,70.0,5.4,,1007.0,,3.0
2024-10-09,23,28.0,20.0,62.0,0.0,,0.0,0.0,,1008.0,,2.0
2024-10-10,0,28.6,22.4,69.0,0.0,,70.0,5.4,,1008.3,,2.0
2024-10-10,1,27.0,20.1,66.0,0.0,,50.0,5.4,,1008.0,,5.0
2024-10-10,2,27.0,20.1,66.0,0.0,,20.0,7.6,,1009.0,,5.0
2024-10-10,3,28.4,22.9,72.0,0.0,,360.0,3.6,,1009.2,,3.0
2024-10-10,4,27.0,21.1,70.0,0.0,,50.0,9.4,,1010.0,,5.0
2024-10-10,5,28.0,21.1,66.0,0.0,,360.0,7.6,,1010.0,,5.0
2024-10-10,6,29.4,23.8,72.0,0.0,,20.0,3.6,,1010.1,,5.0
2024-10-10,7,29.0,21.0,62.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-10,8,30.0,23.0,66.0,0.0,,70.0,3.6,,1008.0,,5.0
2024-10-10,9,30.6,23.8,67.0,1.7,,60.0,7.6,,1008.2,,5.0
2024-10-10,10,30.0,21.9,62.0,2.5,,40.0,3.6,,1007.0,,5.0
2024-10-10,11,29.0,22.0,66.0,2.1,,20.0,7.6,,1007.0,,5.0
2024-10-10,12,30.6,24.0,68.0,2.1,,320.0,3.6,,1007.6,,5.0
2024-10-10,13,27.0,23.0,79.0,2.2,,300.0,7.6,,1007.0,,5.0
2024-10-10,14,28.0,22.9,74.0,0.0,,40.0,3.6,,1009.0,,5.0
2024-10-10,15,29.0,23.9,74.0,0.0,,60.0,5.4,,1009.2,,5.0
2024-10-10,16,28.0,21.1,66.0,0.0,,20.0,11.2,,1010.0,,5.0
2024-10-10,17,27.0,23.0,79.0,0.0,,0.0,0.0,,1010.0,,5.0
2024-10-10,18,28.0,24.2,80.0,0.0,,0.0,0.0,,1009.9,,4.0
2024-10-10,19,26.0,22.1,79.0,0.0,,0.0,0.0,,1009.0,,3.0
2024-10-10,20,27.0,19.1,62.0,0.0,,50.0,5.4,,1008.0,,5.0
2024-10-10,21,27.4,19.7,63.0,0.0,,0.0,0.0,,1008.2,,3.0
2024-10-10,22,26.0,20.1,70.0,0.0,,360.0,5.4,,1008.0,,5.0
2024-10-10,23,26.0,17.9,61.0,0.0,,10.0,7.6,,1007.0,,5.0
2024-10-11,0,26.4,20.7,71.0,0.0,,10.0,9.4,,1007.9,,5.0
2024-10-11,1,25.0,20.0,74.0,0.0,,20.0,14.8,,1008.0,,3.0
2024-10-11,2,25.0,20.0,74.0,0.0,,10.0,9.4,,1009.0,,4.0
2024-10-11,3,26.6,21.1,72.0,0.0,,30.0,9.4,,1009.7,,4.0
2024-10-11,4,26.0,20.1,70.0,0.0,,30.0,11.2,,1010.0,,4.0
2024-10-11,5,28.0,20.0,62.0,0.0,,30.0,9.4,,1010.0,,5.0
2024-10-11,6,30.4,21.5,59.0,0.0,,20.0,9.4,,1010.0,,5.0
2024-10-11,7,30.0,20.0,55.0,0.0,,40.0,11.2,,1009.0,,4.0
2024-10-11,8,30.0,20.0,55.0,0.0,,40.0,14.8,,1008.0,,4.0
2024-10-11,9,31.2,21.4,56.0,0.0,,50.0,5.4,,1007.9,,4.0
2024-10-11,10,30.0,21.1,59.0,0.0,,10.0,9.4,,1007.0,,4.0
2024-10-11,11,30.0,21.1,59.0,0.0,,10.0,11.2,,1007.0,,4.0
2024-10-11,12,31.0,23.1,63.0,0.0,,320.0,3.6,,1007.0,,5.0
2024-10-11,13,28.0,18.1,55.0,0.0,,340.0,11.2,,1008.0,,5.0
2024-10-11,14,27.0,18.0,58.0,0.0,,350.0,16.6,,1008.0,,5.0
2024-10-11,15,28.0,20.0,62.0,0.0,,20.0,3.6,,1009.0,,5.0
2024-10-11,16,27.0,18.0,58.0,0.0,,20.0,5.4,,1009.0,,5.0
2024-10-11,17,27.0,20.1,66.0,0.0,,30.0,9.4,,1009.0,,5.0
2024-10-11,18,28.0,21.1,66.0,0.0,,50.0,11.2,,1009.3,,5.0
2024-10-11,19,27.0,21.1,70.0,0.0,,50.0,5.4,,1009.0,,5.0
2024-10-11,20,27.0,22.0,74.0,0.0,,360.0,9.4,,1008.0,,5.0
2024-10-11,21,27.4,23.0,77.0,0.0,,20.0,3.6,,1008.2,,5.0
2024-10-11,22,26.0,22.1,79.0,0.0,,20.0,9.4,,1007.0,,5.0
2024-10-11,23,26.0,22.1,79.0,0.0,,20.0,9.4,,1008.0,,5.0
2024-10-12,0,27.0,23.3,80.0,0.0,,90.0,5.4,,1008.5,,5.0
2024-10-12,1,26.0,21.0,74.0,0.0,,20.0,7.6,,1009.0,,5.0
2024-10-12,2,25.0,21.1,79.0,0.0,,10.0,11.2,,1010.0,,5.0
2024-10-12,3,27.2,23.0,78.0,5.7,,360.0,5.4,,1010.0,,5.0
2024-10-12,4,26.0,22.1,79.0,2.8,,40.0,11.2,,1010.0,,5.0
2024-10-12,5,27.0,22.0,74.0,7.7,,40.0,16.6,,1010.0,,5.0
2024-10-12,6,29.4,23.6,71.0,0.0,,50.0,7.6,,1010.4,,5.0
2024-10-12,7,29.0,22.0,66.0,0.0,,50.0,16.6,,1009.0,,5.0
2024-10-12,8,30.0,21.9,62.0,0.0,,50.0,14.8,,1008.0,,5.0
2024-10-12,9,31.4,23.5,63.0,0.0,,90.0,5.4,,1008.2,,5.0
2024-10-12,10,30.0,23.0,66.0,0.0,,10.0,11.2,,1007.0,,5.0
2024-10-12,11,29.0,23.0,70.0,0.8,,10.0,11.2,,1007.0,,5.0
2024-10-12,12,30.4,24.8,72.0,0.4,,20.0,9.4,,1007.8,,5.0
2024-10-12,13,28.0,22.9,74.0,0.0,,20.0,7.6,,1008.0,,5.0
2024-10-12,14,28.0,22.9,74.0,0.0,,10.0,7.6,,1009.0,,5.0
2024-10-12,15,28.6,24.6,79.0,0.0,,360.0,9.4,,1009.4,,5.0
2024-10-12,16,27.0,23.0,79.0,0.0,,20.0,7.6,,1010.0,,5.0
2024-10-12,17,28.0,22.9,74.0,0.0,,0.0,0.0,,1010.0,,5.0
2024-10-12,18,28.2,24.4,80.0,0.0,,20.0,5.4,,1010.0,,5.0
2024-10-12,19,27.0,23.0,79.0,0.0,,360.0,5.4,,1009.0,,5.0
2024-10-12,20,26.0,23.1,84.0,1.3,,350.0,5.4,,1009.0,,5.0
2024-10-12,21,27.6,24.7,84.0,0.0,,360.0,3.6,,1008.8,,5.0
2024-10-12,22,26.0,23.1,84.0,0.0,,350.0,5.4,,1008.0,,5.0
2024-10-12,23,24.0,23.0,94.0,0.0,,10.0,13.0,,1009.0,,2.0
2024-10-13,0,26.0,25.0,94.0,3.0,,10.0,7.6,,1009.0,,5.0
2024-10-13,1,25.0,23.1,89.0,5.3,,10.0,7.6,,1009.0,,5.0
2024-10-13,2,25.0,22.1,84.0,0.7,,30.0,11.2,,1010.0,,5.0
2024-10-13,3,26.4,24.4,89.0,1.0,,20.0,13.0,,1010.9,,5.0
2024-10-13,4,27.0,22.0,74.0,0.0,,30.0,16.6,,1011.0,,5.0
2024-10-13,5,28.0,22.9,74.0,0.0,,50.0,20.5,,1011.0,,5.0
2024-10-13,6,31.0,24.2,67.0,0.0,,90.0,5.4,,1010.7,,5.0
2024-10-13,7,30.0,23.0,66.0,0.0,,60.0,18.4,,1009.0,,5.0
2024-10-13,8,31.0,23.9,66.0,0.0,,50.0,16.6,,1008.0,,5.0
2024-10-13,9,31.6,24.2,65.0,0.1,,50.0,11.2,,1008.1,,5.0
2024-10-13,10,31.0,23.1,63.0,0.1,,40.0,11.2,,1007.0,,5.0
2024-10-13,11,31.0,22.1,59.0,0.0,,40.0,14.8,,1007.0,,5.0
2024-10-13,12,31.4,24.3,66.0,7.0,,90.0,9.4,,1007.5,,5.0
2024-10-13,13,29.0,23.0,70.0,6.5,,60.0,9.4,,1009.0,,5.0
2024-10-13,14,29.0,23.0,70.0,1.0,,60.0,9.4,,1010.0,,5.0
2024-10-13,15,29.6,25.1,77.0,0.0,,50.0,5.4,,1010.0,,5.0
2024-10-13,16,28.0,22.9,74.0,0.0,,70.0,11.2,,1010.0,,5.0
2024-10-13,17,28.0,22.9,74.0,0.2,,90.0,11.2,,1010.0,,5.0
2024-10-13,18,28.4,22.9,72.0,0.0,,140.0,5.4,,1010.6,,5.0
2024-10-13,19,27.0,24.1,84.0,0.0,,15.0,3.6,,1010.0,,5.0
2024-10-13,20,27.0,23.0,79.0,0.0,,240.0,3.6,,1010.0,,5.0
2024-10-13,21,27.6,24.5,83.0,0.0,,10.0,11.2,,1009.9,,5.0
2024-10-13,22,26.0,24.0,89.0,0.0,,50.0,13.0,,1009.0,,5.0
2024-10-13,23,25.0,23.1,89.0,0.0,,40.0,9.4,,1010.0,,5.0
2024-10-14,0,27.0,24.1,84.0,0.0,,50.0,3.6,,1010.2,,5.0
2024-10-14,1,26.0,23.1,84.0,0.0,,40.0,7.6,,1010.0,,5.0
2024-10-14,2,25.0,23.1,89.0,0.0,,40.0,7.6,,1011.0,,5.0
2024-10-14,3,27.8,24.2,81.0,0.0,,60.0,7.6,,1011.3,,5.0
2024-10-14,4,27.0,23.0,79.0,0.0,,10.0,11.2,,1011.0,,5.0
2024-10-14,5,29.0,23.0,70.0,0.0,,350.0,9.4,,1011.0,,5.0
2024-10-14,6,31.8,24.7,66.0,0.0,,20.0,5.4,,1010.7,,3.0
2024-10-14,7,31.0,23.1,63.0,0.0,,20.0,5.4,,1010.0,,3.0
2024-10-14,8,32.0,22.1,56.0,0.0,,50.0,5.4,,1009.0,,3.0
2024-10-14,9,33.8,25.2,61.0,0.0,,90.0,7.6,,1008.8,,4.0
2024-10-14,10,32.0,23.0,59.0,0.0,,300.0,3.6,,1007.0,,5.0
2024-10-14,11,28.0,21.1,66.0,0.0,,10.0,18.4,,1007.0,,5.0
2024-10-14,12,30.4,24.1,69.0,0.0,,20.0,5.4,,1008.1,,5.0
2024-10-14,13,29.0,23.0,70.0,0.0,,330.0,3.6,,1009.0,,5.0
2024-10-14,14,29.0,24.1,75.0,0.0,,340.0,3.6,,1010.0,,5.0
2024-10-14,15,30.0,24.9,74.0,0.0,,280.0,5.4,,1010.8,,5.0
2024-10-14,16,28.0,24.0,79.0,0.0,,340.0,5.4,,1011.0,,5.0
2024-10-14,17,28.0,22.9,74.0,0.0,,360.0,5.4,,1011.0,,5.0
2024-10-14,18,28.6,24.6,79.0,0.0,,20.0,5.4,,1010.9,,5.0
2024-10-14,19,27.0,23.0,79.0,0.0,,360.0,5.4,,1010.0,,5.0
2024-10-14,20,26.0,23.1,84.0,0.0,,360.0,5.4,,1009.0,,5.0
2024-10-14,21,27.6,23.8,80.0,0.0,,360.0,3.6,,1009.4,,5.0
2024-10-14,22,25.0,23.1,89.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-14,23,25.0,23.1,89.0,0.0,,10.0,3.6,,1009.0,,5.0
2024-10-15,0,26.6,24.3,87.0,0.0,,360.0,5.4,,1009.6,,5.0
2024-10-15,1,26.0,23.1,84.0,0.0,,20.0,7.6,,1010.0,,5.0
2024-10-15,2,27.0,23.0,79.0,0.0,,30.0,5.4,,1011.0,,5.0
2024-10-15,3,30.0,24.6,73.0,0.0,,90.0,9.4,,1011.2,,5.0
2024-10-15,4,30.0,23.0,66.0,0.0,,90.0,7.6,,1011.0,,5.0
2024-10-15,5,31.0,23.9,66.0,0.0,,20.0,7.6,,1011.0,,5.0
2024-10-15,6,33.6,23.9,57.0,0.0,,90.0,9.4,,1011.4,,2.0
2024-10-15,7,33.0,23.1,56.0,0.0,,130.0,7.6,,1010.0,,2.0
2024-10-15,8,33.0,22.2,53.0,0.0,,30.0,7.6,,1009.0,,2.0
2024-10-15,9,34.6,24.8,57.0,0.0,,360.0,7.6,,1008.6,,3.0
2024-10-15,10,34.0,23.1,53.0,0.0,,350.0,9.4,,1007.0,,3.0
2024-10-15,11,34.0,23.1,53.0,0.0,,350.0,9.4,,1007.0,,3.0
2024-10-15,12,34.2,24.8,58.0,0.0,,360.0,3.6,,1007.6,,3.0
2024-10-15,13,33.0,23.1,56.0,0.0,,60.0,5.4,,1009.0,,3.0
2024-10-15,14,31.0,23.9,66.0,0.0,,330.0,18.4,,1010.0,,3.0
2024-10-15,15,31.0,23.9,66.0,0.0,,320.0,7.6,,1010.0,,5.0
2024-10-15,16,28.0,22.9,74.0,0.0,,330.0,5.4,,1010.0,,5.0
2024-10-15,17,28.0,22.9,74.0,0.0,,331.0,3.6,,1010.0,,5.0
2024-10-15,18,29.6,24.5,74.0,0.0,,320.0,5.4,,1010.3,,5.0
2024-10-15,19,28.0,22.9,74.0,0.0,,345.0,3.6,,1009.0,,5.0
2024-10-15,20,28.0,22.9,74.0,0.0,,30.0,3.6,,1009.0,,5.0
2024-10-15,21,28.4,24.2,78.0,0.0,,320.0,3.6,,1009.3,,5.0
2024-10-15,22,27.0,23.0,79.0,0.0,,360.0,7.6,,1008.0,,5.0
2024-10-15,23,26.0,22.1,79.0,0.0,,360.0,5.4,,1008.0,,5.0
2024-10-16,0,27.6,24.0,81.0,0.0,,320.0,3.6,,1009.1,,5.0
2024-10-16,1,27.0,22.0,74.0,0.0,,10.0,5.4,,1009.0,,5.0
2024-10-16,2,27.0,21.1,70.0,0.0,,30.0,9.4,,1010.0,,5.0
2024-10-16,3,29.4,23.1,69.0,0.0,,50.0,7.6,,1010.1,,5.0
2024-10-16,4,30.0,21.9,62.0,0.0,,60.0,13.0,,1010.0,,5.0
2024-10-16,5,32.0,23.0,59.0,0.0,,80.0,9.4,,1010.0,,2.0
2024-10-16,6,35.4,24.0,52.0,0.0,,140.0,7.6,,1010.1,,2.0
2024-10-16,7,34.0,21.1,47.0,0.0,,60.0,7.6,,1009.0,,2.0
2024-10-16,8,34.0,21.1,47.0,0.0,,50.0,9.4,,1008.0,,2.0
2024-10-16,9,36.0,22.6,46.0,0.0,,140.0,3.6,,1007.9,,2.0
2024-10-16,10,34.0,18.9,41.0,0.0,,50.0,9.0,,1007.0,,25.0
2024-10-16,11,34.0,18.9,41.0,0.0,,60.0,9.4,,1007.0,,2.0
2024-10-16,12,34.4,22.1,49.0,1.0,,110.0,5.4,,1007.2,,2.0
2024-10-16,13,32.0,20.9,52.0,0.0,,60.0,3.6,,1007.0,,3.0
2024-10-16,14,32.0,20.9,52.0,0.0,,0.0,0.0,,1009.0,,3.0
2024-10-16,15,31.4,23.0,61.0,0.0,,350.0,3.6,,1009.2,,2.0
2024-10-16,16,30.0,21.1,59.0,0.0,,300.0,3.6,,1009.0,,3.0
2024-10-16,17,28.0,21.1,66.0,0.0,,0.0,0.0,,1009.0,,3.0
2024-10-16,18,29.0,23.9,74.0,0.0,,0.0,0.0,,1009.4,,3.0
2024-10-16,19,28.0,21.1,66.0,0.0,,0.0,0.0,,1009.0,,2.0
2024-10-16,20,29.0,19.0,55.0,0.0,,350.0,5.4,,1008.0,,2.0
2024-10-16,21,28.6,24.0,76.0,0.0,,10.0,5.4,,1008.1,,2.0
2024-10-16,22,27.0,20.1,66.0,0.0,,0.0,0.0,,1007.0,,5.0
2024-10-16,23,26.0,21.0,74.0,0.0,,350.0,3.6,,1007.0,,2.0
2024-10-17,0,26.8,21.1,71.0,0.0,,10.0,7.6,,1008.0,,5.0
2024-10-17,1,25.0,18.9,69.0,0.0,,10.0,7.6,,1009.0,,5.0
2024-10-17,2,26.0,17.9,61.0,0.0,,10.0,7.6,,1010.0,,5.0
2024-10-17,3,28.4,20.2,61.0,0.0,,50.0,3.6,,1010.7,,5.0
2024-10-17,4,29.0,15.9,45.0,0.0,,40.0,11.2,,1011.0,,2.0
2024-10-17,5,31.0,15.8,40.0,0.0,,30.0,9.4,,1010.0,,2.0
2024-10-17,6,34.0,18.9,41.0,0.0,,90.0,3.6,,1010.4,,2.0
2024-10-17,7,34.0,15.9,34.0,0.0,,40.0,5.4,,1009.0,,2.0
2024-10-17,8,35.0,13.8,28.0,0.0,,20.0,13.0,,1007.0,,2.0
2024-10-17,9,37.0,17.6,32.0,0.0,,140.0,3.6,,1007.2,,2.0
2024-10-17,10,36.0,15.2,29.0,0.0,,50.0,9.4,,1007.0,,2.0
2024-10-17,11,35.0,10.8,23.0,0.0,,10.0,7.6,,1007.0,,2.0
2024-10-17,12,35.0,17.3,35.0,0.0,,90.0,3.6,,1006.6,,2.0
2024-10-17,13,31.0,19.0,49.0,0.0,,360.0,3.6,,1007.0,,2.0
2024-10-17,14,31.0,20.0,52.0,0.0,,20.0,3.6,,1008.0,,2.0
2024-10-17,15,31.0,20.6,54.0,0.0,,50.0,3.6,,1008.1,,2.0
2024-10-17,16,30.0,20.0,55.0,0.0,,0.0,0.0,,1009.0,,2.0
2024-10-17,17,30.0,20.0,55.0,0.0,,360.0,7.6,,1009.0,,2.0
2024-10-17,18,29.4,21.4,62.0,0.0,,10.0,5.4,,1008.7,,2.0
2024-10-17,19,29.0,19.0,55.0,0.0,,350.0,11.2,,1008.0,,5.0
2024-10-17,20,28.0,21.1,66.0,0.0,,360.0,5.4,,1008.0,,5.0
2024-10-17,21,28.2,22.7,72.0,0.0,,10.0,7.6,,1007.8,,5.0
2024-10-17,22,27.0,20.1,66.0,0.0,,360.0,13.0,,1007.0,,5.0
2024-10-17,23,27.0,19.1,62.0,0.0,,10.0,9.4,,1007.0,,5.0
2024-10-18,0,27.0,19.4,63.0,0.0,,50.0,7.6,,1007.5,,5.0
2024-10-18,1,26.0,17.9,61.0,0.0,,10.0,13.0,,1009.0,,5.0
2024-10-18,2,25.0,17.0,61.0,0.0,,20.0,11.2,,1009.0,,5.0
2024-10-18,3,27.6,17.7,55.0,0.0,,50.0,7.6,,1009.7,,5.0
2024-10-18,4,29.0,16.9,48.0,0.0,,50.0,14.8,,1010.0,,5.0
2024-10-18,5,30.0,18.1,49.0,0.0,,60.0,7.6,,1010.0,,2.0
2024-10-18,6,34.0,21.8,49.0,0.0,,50.0,3.6,,1009.8,,2.0
2024-10-18,7,33.0,20.9,49.0,0.0,,60.0,16.6,,1008.0,,2.0
2024-10-18,8,33.0,19.8,46.0,0.0,,70.0,11.2,,1007.0,,2.0
2024-10-18,9,35.8,21.3,43.0,0.0,,90.0,11.2,,1007.2,,2.0
2024-10-18,10,34.0,21.1,47.0,0.0,,50.0,14.8,,1006.0,,2.0
2024-10-18,11,34.0,21.1,47.0,0.0,,50.0,9.4,,1007.0,,2.0
2024-10-18,12,34.6,22.0,48.0,0.0,,70.0,9.4,,1007.1,,2.0
2024-10-18,13,33.0,19.8,46.0,0.0,,60.0,9.4,,1007.0,,5.0
2024-10-18,14,32.0,20.9,52.0,0.0,,10.0,3.6,,1008.0,,5.0
2024-10-18,15,30.6,23.5,66.0,0.0,,10.0,3.6,,1009.0,,5.0
2024-10-18,16,29.0,23.0,70.0,0.0,,0.0,0.0,,1009.0,,5.0
2024-10-18,17,28.0,22.0,70.0,0.0,,360.0,5.4,,1009.0,,5.0
2024-10-18,18,29.0,23.9,74.0,0.0,,0.0,0.0,,1009.6,,5.0
2024-10-18,19,28.0,21.1,66.0,0.0,,20.0,5.4,,1009.0,,5.0
